Date,AAPL,BA,CME,CVX,GS,IBM,MON,TEVA,XOM
2010-10-06,37.62977,58.724499,40.89357,66.783225,138.996759,118.564196,43.795202,45.804523,53.50949
2010-10-07,37.633672,58.621742,40.377883,66.488673,139.245564,119.321139,43.95724,45.709779,53.434172
2010-10-08,38.264759,59.28109,40.149883,66.823032,140.673868,119.432964,45.793665,45.718394,53.877712
2010-10-11,38.432617,59.931868,39.719892,66.63993,140.249979,120.12969,46.117741,45.632261,54.019985
2010-10-12,38.846402,60.128818,40.423791,66.743419,143.023657,120.293122,47.035955,46.123208,54.145511
2010-10-13,39.054597,61.199182,40.362584,66.608086,142.581334,120.740395,49.232465,46.562478,54.43005
2010-10-14,39.336958,61.10499,40.540088,66.791188,139.687873,121.712378,48.719346,46.467733,54.647638
2010-10-15,40.954366,60.034625,40.934883,66.560323,138.858542,121.333906,51.113904,47.113717,54.555582
2010-10-18,41.378561,60.137382,42.979256,67.252916,141.632206,122.856389,51.113904,46.743353,55.467767
2010-10-19,40.27123,59.126958,42.963954,65.907537,144.415094,118.727628,51.582013,46.338535,54.497001
2010-10-20,40.406555,61.10499,42.965483,66.886713,147.068975,119.6222,52.032118,46.080143,55.241815
2010-10-21,40.275135,61.22487,43.190427,67.069815,146.792526,120.275915,52.122141,45.416933,55.501243
2010-10-22,40.008386,61.019362,43.410777,67.308641,145.373432,120.138287,51.446984,45.167152,55.517977
2010-10-25,40.186651,61.36188,43.302133,67.563387,145.032487,120.284512,52.851309,45.503066,55.400816
2010-10-26,40.083854,61.053614,42.927228,67.786289,145.861818,120.998445,53.094366,45.408321,55.676985
2010-10-27,40.05523,60.676844,43.221032,67.117578,147.57578,121.65216,54.237632,44.762338,54.957276
2010-10-28,39.718214,61.02792,44.284534,67.221072,150.423179,121.196277,52.833304,45.046569,55.417557
2010-10-29,39.163898,60.488459,44.322789,65.75628,148.478845,123.518715,53.490457,44.68482,55.643509
2010-11-01,39.580285,60.351455,43.917282,64.840786,148.884301,123.277872,53.031351,44.133581,56.028469
2010-11-02,40.254315,59.752047,44.215674,65.398046,150.036157,123.725144,53.211394,43.866573,56.773283
2010-11-03,40.701932,59.390228,44.313607,65.835887,149.861072,124.008998,53.598484,44.271391,56.88208
2010-11-04,41.413696,61.035645,45.465862,67.778326,153.32585,126.262608,56.551171,43.763217,58.062064
2010-11-05,41.265358,61.397464,45.146047,67.650956,157.638406,126.374433,56.056056,43.728764,58.580926
2010-11-08,41.459238,60.484301,45.266935,67.507662,155.91522,126.538594,56.083061,43.973445,58.848724
2010-11-09,41.128729,59.657283,44.864487,66.520517,153.473291,126.262114,56.506161,43.930215,59.480326
2010-11-10,41.382466,57.779263,45.094019,67.802208,154.090684,126.61635,56.371128,43.714066,59.901396
2010-11-11,41.202898,56.314755,44.861425,68.534601,154.542217,125.648682,57.307347,44.016674,60.490898
2010-11-12,40.081252,54.350585,44.256991,68.017153,152.809821,124.188566,55.948032,43.878338,59.783497
2010-11-15,39.952434,54.798554,44.307486,67.555425,154.090684,124.102163,54.723746,44.051258,59.35401
2010-11-16,39.243272,54.083526,43.863724,66.222626,152.137141,122.892596,53.409441,43.523853,58.057114
2010-11-17,39.101439,53.842314,44.559974,66.206564,151.943623,122.642034,53.337423,43.930215,58.116064
2010-11-18,40.133301,55.660031,45.103201,67.2985,154.210482,124.72423,53.679503,43.688126,59.210842
2010-11-19,39.912097,54.781324,45.213377,67.394849,153.583865,125.320379,53.517465,43.731358,59.404537
2010-11-22,40.774798,55.160372,44.041229,67.001427,148.405125,125.614129,53.92256,43.40281,59.109789
2010-11-23,40.172339,54.789937,43.035875,65.636511,145.391866,123.704726,53.391436,43.178013,58.090801
2010-11-24,40.962174,56.349215,44.283002,66.583925,147.677144,125.976999,54.138609,43.54979,58.848721
2010-11-26,40.988199,55.823713,44.350332,65.877381,145.797321,124.326793,53.58948,43.826461,58.301336
2010-11-29,41.231526,55.444661,43.748957,65.588339,146.774093,123.454178,53.436446,43.990737,58.486601
2010-11-30,40.487232,54.93639,44.079484,65.010255,144.197486,122.218692,53.940561,43.264475,58.579237
2010-12-01,41.170369,56.616271,45.912686,66.399257,146.330801,124.767432,55.569942,43.221245,60.069828
2010-12-02,41.398081,57.365751,47.819339,67.844467,150.071036,125.432687,56.128071,43.031033,60.19615
2010-12-03,41.305695,57.322682,47.592865,68.157595,149.895566,125.605494,56.551171,42.607378,59.951929
2010-12-06,41.658323,57.365751,47.869837,68.205767,150.209558,125.268542,56.263104,42.460398,60.052981
2010-12-07,41.405889,57.055626,48.045812,69.289677,149.230635,124.43048,55.659965,42.149143,60.179304
2010-12-08,41.770226,56.151072,49.334386,69.161211,153.432627,125.259894,55.155847,42.598734,60.507738
2010-12-09,41.607576,55.660031,49.420393,69.570689,153.718914,124.672393,54.91279,45.503783,60.63406
2010-12-10,41.711672,55.272369,49.400426,69.875786,155.584416,125.121667,54.86778,46.515361,60.785645
2010-12-13,41.856108,54.95362,49.564759,70.951666,156.51716,124.65511,54.92179,46.186813,60.937231
2010-12-14,41.67654,55.556651,49.646161,70.95969,154.531611,125.985647,54.606718,45.693992,60.785645
2010-12-15,41.685647,55.341282,48.901276,70.662624,152.573765,125.035264,54.480689,45.227112,60.507738
2010-12-16,41.801456,55.479121,49.471072,71.505658,151.88113,124.888388,56.713209,45.304926,60.819332
2010-12-17,41.71818,56.021849,49.033359,71.048009,151.493242,125.277177,58.153543,44.898564,60.777222
2010-12-20,41.926372,54.505651,49.397351,71.29691,153.349514,124.853822,58.675666,44.085843,60.819332
2010-12-21,42.185314,55.298212,50.080807,71.642154,155.362768,125.916527,59.683904,44.180946,61.240402
2010-12-22,42.31023,55.660031,50.222103,72.196146,156.627992,126.097956,59.81893,44.267408,61.307774
2010-12-23,42.107243,56.047693,49.801278,72.806347,154.780963,126.046119,59.953962,45.555657,61.644625
2010-12-27,42.247773,55.780637,50.100767,72.356729,156.840396,125.570927,60.052986,44.829394,61.484623
2010-12-28,42.35057,55.8754,49.795138,73.215824,156.249347,125.890609,60.413071,44.760228,61.829897
2010-12-29,42.327147,56.039083,49.859644,73.360345,154.808668,126.590431,62.042448,44.99367,61.787794
2010-12-30,42.11505,56.004623,49.463397,73.545007,154.817898,126.720023,62.762619,44.872627,61.77937
2010-12-31,41.971917,56.219992,49.415782,73.263996,155.298129,126.797778,62.690601,45.071484,61.577259
2011-01-03,42.884065,57.202075,48.600249,73.817994,159.814112,127.419845,61.988438,45.503783,62.781519
2011-01-04,43.107876,57.667274,48.684721,73.545007,159.841817,127.558085,62.177481,45.408677,63.076266
2011-01-05,43.460504,58.132472,47.820041,73.416547,160.691448,127.04834,62.484798,45.054192,62.907835
2011-01-06,43.425368,59.269621,48.170214,72.814377,159.038364,128.439349,63.985231,46.204105,63.312064
2011-01-07,43.73636,59.769273,47.25178,73.215824,157.634619,127.808634,64.889105,46.696926,63.657338
2011-01-10,44.560027,59.519444,48.359122,72.589568,156.775743,127.558085,64.50948,46.878494,63.269955
2011-01-11,44.454628,59.407454,47.740177,73.729675,156.406343,127.247052,65.548929,46.480776,63.741558
2011-01-12,44.816367,60.432614,48.368338,74.227465,158.539658,128.819503,67.718228,47.068703,64.491061
2011-01-13,44.98032,60.156942,48.164072,74.010686,158.447315,128.577589,67.591686,47.181102,64.600537
2011-01-14,45.344657,60.363694,48.680113,74.532568,161.614962,129.59708,67.184946,46.913075,65.552153
2011-01-18,44.325811,62.431241,48.225504,74.95007,161.319431,130.158662,67.456104,46.999537,66.284817
2011-01-19,44.090291,61.793749,47.03676,74.644973,153.755862,134.513131,64.346782,46.601823,65.88901
2011-01-20,43.288743,61.268248,47.489834,74.436219,153.017048,134.608169,62.97289,46.385673,65.476363
2011-01-21,42.51322,61.750673,47.5912,75.295314,153.488035,134.348973,63.370597,45.70264,66.512198
2011-01-24,43.90942,62.655226,47.542054,75.55224,153.580392,137.917216,64.283511,45.538364,66.183758
2011-01-25,44.423399,62.233098,47.135056,75.536185,149.590805,139.481019,65.241616,47.181102,66.259553
2011-01-26,44.742198,60.320618,46.932324,75.985803,148.972052,139.135419,66.470885,48.668211,67.084853
2011-01-27,44.658918,60.785816,47.592738,76.074121,151.484011,139.161351,66.597426,48.253204,67.270119
2011-01-28,43.733758,59.640057,46.826351,74.966131,149.396875,137.554346,64.663137,47.379959,66.520615
2011-01-31,44.152747,59.855426,47.390007,76.218642,151.105367,139.964846,66.326261,47.250271,67.943833
2011-02-01,44.895741,60.55322,48.521923,77.254375,152.684583,141.312654,68.73961,48.227264,70.663947
2011-02-02,44.803354,61.164868,48.40059,77.463129,152.426,141.088023,68.188246,47.881427,70.242877
2011-02-03,44.688849,61.147642,46.207406,78.129526,152.047356,141.286735,67.636883,47.129224,70.26814
2011-02-04,45.087018,61.492227,46.717304,77.96895,152.222826,141.692807,67.483226,46.77474,70.133395
2011-02-07,45.787069,61.966042,46.640513,78.410543,154.346911,142.401278,68.287673,47.535587,70.680787
2011-02-08,46.219075,62.637993,46.235051,78.47477,155.658299,144.031989,67.519375,44.976378,70.249036
2011-02-09,46.604232,62.932595,46.460819,77.27043,153.312565,142.817619,67.998434,44.561371,69.885007
2011-02-10,46.133193,62.958595,47.260993,77.639761,152.693813,142.331876,67.763424,44.800131,70.435277
2011-02-11,46.433775,62.508021,47.420721,77.439037,153.912858,142.123709,67.835736,44.31393,70.11358
2011-02-14,46.736956,62.612001,46.470035,78.425932,154.707081,141.577242,67.908041,44.79145,71.882931
2011-02-15,46.830645,61.866826,44.743745,77.932484,155.067251,141.247625,64.663137,44.886955,70.240568
2011-02-16,47.250934,62.802628,45.104669,78.191348,155.898408,141.733367,65.973751,44.965095,70.850105
2011-02-17,46.62245,62.594668,46.474642,78.603898,154.374615,142.461995,67.022248,45.295016,71.01095
2011-02-18,45.615312,63.287856,46.511503,79.857745,155.187298,142.982427,65.431428,45.051915,71.535831
2011-02-22,44.060361,61.459578,46.087608,81.152035,150.477385,140.475638,64.410053,44.374705,72.331616
2011-02-23,44.582147,60.853044,46.29034,82.729449,150.615906,138.940334,64.093699,43.905866,73.711536
2011-02-24,44.615979,61.312278,46.775667,82.535307,150.939142,139.452111,63.759263,43.515166,72.780302
2011-02-25,45.303021,62.646661,48.156391,82.591932,152.490638,140.761882,65.268731,43.810361,72.246953
2011-02-28,45.960133,62.395381,47.807755,83.926671,151.574421,140.414927,64.979491,43.497801,72.407805
2011-03-01,45.452659,60.75773,47.073621,83.23908,149.288495,138.758187,63.307326,43.350206,71.789807
2011-03-02,45.818299,60.281162,46.695803,83.700171,149.640181,138.922996,63.352516,44.122921,72.026848
2011-03-03,46.786403,62.135433,47.325498,84.282603,152.231516,141.802761,65.042762,44.027416,72.653314
2011-03-04,46.843654,62.21342,46.812527,83.926671,149.0016,140.371554,66.037022,43.688811,72.026848
2011-03-07,46.239891,61.416252,46.669693,83.328063,147.289464,138.723484,64.762564,42.81191,71.722079
2011-03-08,46.291941,62.421374,46.830159,83.942847,149.279246,140.761882,64.889105,43.237336,71.620488
2011-03-09,45.863841,62.464694,46.266982,82.62429,150.250998,143.86718,62.728847,43.497801,71.434239
2011-03-10,45.109138,61.771512,45.662144,80.148961,148.326007,140.536363,60.640894,42.73377,68.894506
2011-03-11,45.801385,62.07478,45.605054,80.836552,148.705441,140.891987,61.020526,42.638266,69.520978
2011-03-14,46.005675,61.294945,44.952387,81.540325,146.62312,139.989896,60.613779,42.725086,69.741084
2011-03-15,44.947787,60.385142,44.11302,81.888166,145.531066,137.934159,61.291684,42.047876,68.902973
2011-03-16,42.94132,58.652178,43.247422,80.496802,142.874955,132.712399,60.044341,41.127562,67.14209
2011-03-17,43.54378,59.180733,44.312061,82.705182,144.142852,133.735926,60.740321,41.631131,68.708264
2011-03-18,43.027199,59.873914,44.096048,83.158188,148.039111,135.219188,61.318799,41.579037,68.445821
2011-03-21,44.150145,61.693526,44.737917,85.091535,148.27048,136.771831,62.349222,41.587721,70.130509
2011-03-22,44.397377,62.25674,44.887581,85.123893,148.807244,137.049406,62.3221,41.691906,69.893468
2011-03-23,44.135833,63.010582,46.108057,85.326126,147.641149,138.376529,63.289245,42.646947,69.927332
2011-03-24,44.887933,63.045242,46.027823,85.245227,147.992835,138.818899,63.741182,43.714856,70.037391
2011-03-25,45.742831,63.547797,45.649802,86.377733,146.197409,140.675137,63.958116,43.766951,70.790845
2011-03-28,45.599697,63.513143,45.594253,85.779125,144.809196,139.972544,63.497139,43.410981,70.663857
2011-03-29,45.667359,63.790417,45.983079,86.855006,146.660147,141.282328,63.723107,43.410981,70.477609
2011-03-30,45.364178,63.946384,46.790044,87.372722,147.215438,141.906858,63.985231,43.428345,71.527364
2011-03-31,45.348563,64.059025,46.527742,86.952074,146.780464,141.447137,65.313927,43.558576,71.222595
2011-04-01,44.834584,64.128345,46.947424,87.623489,148.28898,142.488016,66.136449,43.87982,71.688215
2011-04-04,44.396074,64.076352,47.077032,87.550688,147.058095,142.470664,66.931862,43.44571,71.849067
2011-04-05,44.096795,63.45249,47.040001,88.440512,147.067359,142.245144,66.525115,44.11424,72.314681
2011-04-06,43.986192,63.877064,47.615524,87.898529,149.825273,142.288504,62.750644,44.07951,72.111504
2011-04-07,43.991397,64.370959,47.203555,88.125029,150.29726,142.58343,61.670924,44.096875,72.602521
2011-04-08,43.598432,63.660444,47.115605,88.707461,148.964587,142.297186,60.083104,43.810361,72.763366
2011-04-11,43.044113,63.911724,46.905764,87.186665,149.436575,142.210441,60.945061,42.525396,72.094576
2011-04-12,43.252308,63.322516,46.546256,84.274512,148.464822,141.603263,62.8323,42.777181,70.418349
2011-04-13,43.73766,62.499354,47.002969,83.975205,148.233453,142.210441,61.834243,43.124467,70.40142
2011-04-14,43.254911,62.646661,47.141835,84.840762,144.179865,143.095194,61.371505,43.32416,70.638461
2011-04-15,42.609508,62.906602,47.337792,85.940909,143.569062,144.170776,61.090236,43.419661,71.358051
2011-04-18,43.180742,63.071236,46.890334,84.53337,142.319664,143.936574,60.04681,43.211291,70.350621
2011-04-19,43.962769,63.38317,46.597175,85.26141,140.542752,143.46817,60.654717,42.256247,70.943229
2011-04-20,44.554822,65.046814,47.825365,87.210932,141.320148,142.904364,61.271698,42.690357,72.509397
2011-04-21,45.633526,65.367415,47.791421,87.46979,142.069781,145.96629,61.262623,39.078563,73.110466
2011-04-25,45.934108,64.899514,47.407225,86.895449,140.848161,145.437175,59.874416,39.686318,72.991946
2011-04-26,45.597095,65.462728,47.944172,87.97133,141.847676,146.14845,60.763598,39.938102,74.007837
2011-04-27,45.56196,65.956623,47.814564,88.149296,141.468228,147.779156,61.607411,39.920737,74.312606
2011-04-28,45.119548,68.062175,46.91348,88.019864,139.376658,148.134793,61.171892,40.050972,73.940109
2011-04-29,45.559357,69.127944,45.635914,88.529495,139.756092,147.961316,61.734436,39.703683,74.481925
2011-05-02,45.058391,68.911323,45.8473,87.510239,140.024488,149.323129,60.772673,41.040742,73.626879
2011-05-03,45.308226,68.893997,45.01102,85.884284,140.552002,149.947659,60.48233,40.337482,72.484001
2011-05-04,45.486491,68.313449,44.318232,84.678978,140.228094,147.996006,59.121341,41.049422,71.798268
2011-05-05,45.119548,67.975521,44.133079,83.01258,139.200815,146.122429,58.785628,41.023377,69.944267
2011-05-06,45.107838,68.720696,44.990961,83.222898,138.91392,147.150542,59.221141,40.875781,70.003527
2011-05-09,45.230152,69.006637,45.518649,84.201705,138.006943,147.333516,60.191979,40.884462,70.418349
2011-05-10,45.470876,69.275244,46.101886,84.42012,139.191551,148.448754,60.291785,40.927872,70.553798
2011-05-11,45.182007,68.883272,45.83187,82.721364,136.859362,147.682023,58.731191,42.238886,69.063889
2011-05-12,45.096125,69.170723,45.924446,83.12583,132.111667,150.069336,58.077915,43.237336,69.004293
2011-05-13,44.30629,68.839716,45.418359,82.826523,130.91781,148.047959,57.878302,43.124467,68.851044
2011-05-16,43.369417,67.742181,46.04634,82.227915,130.1219,147.124404,57.497224,42.985552,68.314671
2011-05-17,43.738962,66.792731,45.554138,81.852933,130.316242,148.553303,57.315758,43.08974,68.459411
2011-05-18,44.224314,67.193417,45.86273,83.850139,130.344005,148.501029,59.53871,43.219971,69.59174
2011-05-19,44.310196,67.959946,46.199091,84.67348,128.955791,148.631715,60.41881,43.806148,70.094057
2011-05-20,43.619252,67.524417,46.033995,83.613734,124.92998,148.257071,60.18291,43.500846,69.447007
2011-05-23,43.51255,66.444307,45.569568,82.635512,125.716626,146.601631,61.090236,42.898971,68.680765
2011-05-24,43.224984,65.825856,44.759518,83.369176,126.179364,146.366395,61.788874,43.090875,69.208622
2011-05-25,43.822239,66.47915,44.173195,84.168062,126.086825,146.157282,62.496587,43.055983,69.779045
2011-05-26,43.590624,66.775313,43.83683,84.257733,126.105324,145.660646,62.986543,43.221716,70.145138
2011-05-27,43.904215,67.062757,43.688709,84.135453,128.656942,145.939462,63.186156,44.050387,70.349467
2011-05-31,45.260078,67.968658,44.091419,85.521275,130.577603,147.185387,64.456413,44.399302,71.064629
2011-06-01,44.958197,65.634222,42.87403,83.548518,126.346568,145.120457,62.732493,43.614244,69.838641
2011-06-02,45.034969,65.930386,42.975865,82.431715,124.685706,144.710954,62.641762,44.076554,69.242678
2011-06-03,44.688849,65.189981,41.979117,82.333891,125.567169,143.804828,62.414931,43.736364,69.11497
2011-06-06,43.986192,64.963511,41.064146,81.257844,124.240324,143.543441,61.298917,43.570631,68.357243
2011-06-07,43.205464,64.615086,41.039457,81.086656,123.395983,142.619886,61.235405,43.300221,68.110342
2011-06-08,43.231488,64.327635,40.462395,81.477942,122.096971,143.186213,61.353361,43.23044,68.757392
2011-06-09,43.133897,64.615086,41.081118,82.521386,123.89702,143.621853,63.068206,43.151935,69.11497
2011-06-10,42.406522,63.317212,41.392794,81.24969,126.114603,142.175525,62.39678,42.785573,67.923038
2011-06-13,42.497605,63.534976,41.971401,80.646454,127.608456,142.166817,62.333268,42.864079,67.454783
2011-06-14,43.257513,65.015772,42.397257,82.007815,127.209484,142.99453,63.040987,43.308946,68.433864
2011-06-15,42.517122,64.327635,41.838706,80.222559,125.121801,141.434944,61.307992,42.942585,66.969497
2011-06-16,42.31023,64.467008,42.654515,81.054047,126.272337,141.731177,60.128466,41.660325,67.446267
2011-06-17,41.672635,64.597668,43.098088,80.842097,127.330096,143.273347,59.747391,41.424811,67.275987
2011-06-20,41.029838,64.911243,43.259388,81.44534,125.390874,143.778691,60.30086,40.883992,67.863441
2011-06-21,42.328447,64.440877,43.862712,82.814848,126.151725,144.824225,61.153749,41.4597,68.595628
2011-06-22,41.978421,62.820709,43.633169,82.390954,124.815606,144.353726,60.573061,41.503317,67.957093
2011-06-23,43.100068,62.062886,43.329182,80.996984,122.811427,144.737091,60.400667,41.860953,66.782192
2011-06-24,42.465076,62.071598,43.459462,79.806812,121.466034,143.822257,59.847197,41.128234,65.3689
2011-06-27,43.205464,62.38518,43.583539,80.621999,121.280465,146.044012,59.629441,41.102063,66.339472
2011-06-28,43.624457,62.794571,44.044175,81.804018,119.935058,148.126371,60.700086,41.494592,67.795329
2011-06-29,43.465709,63.343342,44.670762,82.562142,122.969161,148.588149,63.7487,41.529484,68.323187
2011-06-30,43.677806,64.397322,45.224456,83.833832,123.48876,149.468151,65.817402,42.061578,69.285243
2011-07-01,44.665426,64.693478,46.020099,84.852816,126.791936,152.07327,65.917208,42.74196,69.821616
2011-07-05,45.468274,64.588956,46.016996,85.692464,124.797045,152.848709,66.933408,42.672175,69.472548
2011-07-06,45.771455,65.102877,45.962712,85.659855,124.23105,154.835241,68.11743,42.733238,69.447007
2011-07-07,46.479317,66.191699,46.372166,86.890783,125.270248,153.763556,68.080998,43.038537,70.119598
2011-07-08,46.80592,65.390327,45.675786,86.320155,124.407346,153.772278,68.463525,43.151935,70.170678
2011-07-11,46.062929,63.892106,44.542032,85.113682,122.495958,152.465357,67.680251,43.003644,69.727964
2011-07-12,46.030397,62.655206,44.836715,85.097374,120.909313,151.646351,67.52542,42.794298,69.719448
2011-07-13,46.586015,62.864258,44.898752,85.668003,120.547448,151.881601,67.753115,42.942585,70.221765
2011-07-14,46.553486,62.010624,44.867735,85.325626,120.519614,151.803176,67.80776,42.244757,70.01743
2011-07-15,47.483851,62.089017,45.357839,86.564713,120.77014,152.944551,67.452555,41.843507,70.66448
2011-07-18,48.63933,60.58209,44.346612,86.597322,120.000015,152.718023,66.678392,41.259075,70.366498
2011-07-19,49.036197,61.435723,44.884795,87.616305,119.220617,161.369844,67.261292,41.695217,71.200846
2011-07-20,50.343916,62.777153,44.279919,87.30653,123.173291,160.010635,68.499957,41.302688,70.919896
2011-07-21,50.394666,63.491421,44.464485,89.205918,125.799134,161.099735,68.98267,41.773723,72.384263
2011-07-22,51.176694,63.299787,44.310939,88.830932,125.71563,161.343693,68.682117,41.660325,72.554543
2011-07-25,51.853323,62.115147,44.169802,88.121717,126.977519,160.054202,69.602003,40.988668,72.001145
2011-07-26,52.492221,61.113436,44.217882,87.689669,127.673413,159.383312,68.226726,40.814211,71.830872
2011-07-27,51.084308,61.522827,43.195798,86.108204,125.001175,158.006701,67.306834,39.907034,70.928405
2011-07-28,50.984114,61.548965,44.020909,85.619094,126.040372,158.398774,67.871514,40.59614,69.353355
2011-07-29,50.809751,61.383462,44.852225,84.795753,125.23314,158.442341,66.924307,40.683367,67.931553
2011-08-01,51.62561,61.261514,44.639742,85.904408,124.472288,157.483927,65.895118,38.171185,67.769789
2011-08-02,50.605461,58.970627,43.464115,84.331096,121.762942,155.131473,64.701995,36.688304,66.27136
2011-08-03,51.081705,58.657046,43.400525,83.768622,122.551627,155.811071,64.583596,36.95871,66.169198
2011-08-04,49.103862,54.955052,41.195061,78.94271,117.123653,149.407154,60.11165,36.191203,62.865843
2011-08-05,48.615908,54.658892,41.785975,79.570407,116.149398,150.714075,61.159051,35.717544,63.700197
2011-08-08,45.960133,51.139817,38.372311,73.57063,109.171901,145.454876,57.780045,31.875627,59.758313
2011-08-09,48.666655,54.301759,41.263301,76.13847,113.876147,149.296452,61.28656,34.875478,60.992811
2011-08-10,47.323804,50.346642,37.100524,73.83149,102.379966,142.234595,59.938599,33.550983,58.301826
2011-08-11,48.626318,51.609472,39.845724,76.684644,109.580155,145.901159,63.035261,34.814078,61.344185
2011-08-12,49.054414,54.152676,39.541737,78.14383,108.067747,147.187519,63.618162,34.822851,61.704124
2011-08-15,49.889795,54.985795,40.414928,80.785034,110.535848,151.379133,63.627271,35.682457,63.666659
2011-08-16,49.508539,54.57362,39.810051,80.002455,108.438892,149.847753,62.843998,35.550884,62.989627
2011-08-17,49.503334,54.529772,39.413007,80.265406,108.791476,150.057762,63.936934,35.182482,63.555251
2011-08-18,47.63089,51.679631,37.331617,76.616977,104.977974,143.363448,60.557932,34.033415,60.795704
2011-08-19,46.327073,50.460648,36.784127,76.658065,103.697531,137.859222,60.11165,33.972014,59.818723
2011-08-22,46.380422,51.1973,37.102077,76.666284,98.826271,139.119332,59.455885,33.831671,60.144381
2011-08-23,48.613305,53.29325,38.831397,79.977806,99.151021,143.792239,62.953294,34.770221,63.12675
2011-08-24,48.949019,54.100057,39.380437,80.191449,102.352132,145.92741,64.45608,34.796534,63.023907
2011-08-25,48.62892,53.582647,38.203257,78.852051,101.916037,144.894828,63.445118,33.893071,61.507011
2011-08-26,49.911914,55.07349,38.916697,79.583379,103.688251,148.010091,64.374113,34.577247,62.252605
2011-08-29,50.743389,56.652029,40.932948,81.136425,107.696602,151.055347,63.554407,35.603514,63.52097
2011-08-30,50.745991,57.906091,41.151634,80.857044,107.194045,150.959088,63.272067,35.550884,63.341
2011-08-31,50.074568,58.633975,41.429255,81.218596,108.161938,150.434051,62.780243,36.27892,63.435265
2011-09-01,49.580106,57.923635,41.195061,80.955647,104.383438,149.051432,62.780243,36.191203,62.981055
2011-09-02,48.67186,56.152159,40.123347,79.221827,99.637039,146.119927,59.929496,35.287739,61.824104
2011-09-06,49.412251,55.047182,39.516921,78.564451,97.310375,144.483542,59.073358,34.52462,60.975674
2011-09-07,49.957456,56.915122,41.47569,81.588373,100.82829,146.408703,61.833029,35.375456,63.118178
2011-09-08,49.984784,55.082262,40.312284,80.865263,97.524432,144.606052,61.350315,34.682507,62.406865
2011-09-09,49.118174,54.187756,39.913043,78.219331,95.160541,141.210759,59.209977,33.7615,60.855694
2011-09-12,49.438272,54.713934,40.5852,78.810969,95.784085,142.12959,59.993251,33.261522,61.567001
2011-09-13,50.04724,55.117338,41.249561,78.8274,96.872962,143.01341,61.386747,33.498353,61.404175
2011-09-14,50.656207,55.275192,42.048039,79.961369,97.291765,146.347455,63.272067,33.621157,62.252605
2011-09-15,51.132452,56.40648,42.397375,81.563722,100.483948,148.841409,64.073553,33.752727,63.426699
2011-09-16,52.113568,57.336062,42.430125,81.867754,100.037225,151.379133,63.545297,33.840444,63.889481
2011-09-19,53.561818,56.257397,41.452298,81.111775,97.543042,151.501643,63.099016,33.094865,63.161024
2011-09-20,53.798637,55.739987,41.118558,80.355796,95.495581,152.893008,61.669087,32.121228,63.426699
2011-09-21,53.628179,53.512491,40.232747,77.463345,91.07492,151.405384,59.984141,32.130001,61.678415
2011-09-22,52.285328,51.495469,40.368426,74.094303,87.463941,147.555049,58.581535,31.042334,59.338797
2011-09-23,52.608026,52.18827,40.232747,73.962832,88.580736,148.185104,57.962203,30.928303,59.398787
2011-09-26,52.460991,54.380686,41.182499,75.178971,92.26617,152.709237,59.155326,31.103734,61.464165
2011-09-27,51.952217,55.055951,40.904904,76.863495,92.647747,155.509486,60.12076,31.822997,62.483999
2011-09-28,51.659443,54.301759,39.661957,75.3844,89.641694,155.369471,57.270009,31.928257,61.764114
2011-09-29,50.821463,54.696394,40.107984,77.561954,92.945559,156.787087,57.515921,32.401915,63.315285
2011-09-30,49.61784,53.065236,38.42681,76.082859,87.99442,153.024264,54.683387,32.64752,62.244033
2011-10-03,48.743426,51.083294,38.754313,73.856004,83.834344,151.641645,54.747141,31.96334,60.975674
2011-10-04,48.470172,51.863793,39.356291,75.170758,88.022338,152.910514,57.606998,31.445822,62.415437
2011-10-05,49.218368,52.582906,39.92084,77.783821,87.752445,154.756921,60.626902,32.638746,63.375275
2011-10-06,49.103862,53.915895,41.553669,77.742733,91.140066,158.992278,65.239123,32.963294,63.323857
2011-10-07,48.118844,54.205295,39.604256,77.570173,86.263381,159.604828,64.909678,32.235258,63.041045
2011-10-10,50.592448,56.152159,41.492848,80.692697,89.474174,163.306389,67.499478,33.138721,65.37209
2011-10-11,52.08624,56.099543,40.079914,80.199668,89.995345,161.888773,67.407967,33.428182,65.363518
2011-10-12,52.333472,56.40648,40.485389,80.347577,92.238252,162.868852,67.389661,34.235159,66.126256
2011-10-13,53.145427,55.713675,39.970744,80.355796,89.483483,163.481414,66.968705,34.226389,65.449224
2011-10-14,54.911173,56.029384,40.502546,82.558,90.02327,166.727933,68.085156,34.357959,66.940405
2011-10-17,54.649632,54.178984,39.487291,81.029604,90.181482,163.280138,66.373873,34.46322,66.391924
2011-10-18,54.942403,55.66106,40.557129,84.595857,95.160541,156.550813,68.204119,34.603563,67.608865
2011-10-19,51.868938,55.345351,40.136055,84.012438,93.80177,155.229455,66.36472,34.305332,67.214645
2011-10-20,51.438238,54.801633,40.773904,84.957415,93.866916,155.106946,67.417113,33.77904,67.454605
2011-10-21,51.120742,56.643258,41.247999,86.715891,95.011631,158.939776,68.478659,34.349189,68.671546
2011-10-24,52.799307,56.783575,41.903002,87.32396,96.770595,159.482318,68.442053,34.673734,68.705826
2011-10-25,51.758337,55.880301,40.302926,85.869522,93.476038,157.828428,66.767377,34.305332,68.080219
2011-10-26,52.12658,58.370883,41.082691,87.734819,98.957657,159.237298,67.920434,35.331596,69.477129
